R_G0,R_q,anchor_id,anisotropy_level,cbar_q_max,cbar_q_min,expensive_direction_wins,failure_count,kappa_R,mean_sign_asymmetry,min_joint_limit_margin,min_sigma_min_5,minimum_absolute_joint_margin_rad,paired_strict_pass,probe_length_requested,relative_paired_length_mismatch,sign_asymmetry_max,sign_asymmetry_min,surface_id
1.0873990830378064,0.9702339025703659,A09,P_mid,10.643279448739598,10.969807817004929,False,0,1.182436765791462,0.061844388908361726,0.17093202495430154,0.6809740647362355,1.0739659127878767,True,0.008,7.970926436257075e-09,0.03531968285343978,0.08836909496328367,hemisphere
1.6610667505216616,1.7922014640998634,A10,P_mid,15.767939829582776,8.798084448336423,True,0,2.759142749688592,0.024971902988397156,0.09969644288317385,0.4866478755391205,0.6263927506349813,True,0.004,1.591149542852499e-08,0.04851992009039322,0.001423885886401091,hemisphere
1.6610667505216616,1.734818520663851,A10,P_mid,15.265357790355608,8.799397521139053,True,0,2.759142749688592,0.025693768338427903,0.0982068523457422,0.47836632993074457,0.6170336532882983,True,0.008,6.896678107076726e-09,0.03241237036456318,0.01897516631229262,hemisphere
2.1055595070412694,1.8578057838658781,A11,P_mid,18.41925672403293,9.91452221970404,True,0,4.433380837691874,0.0629881113997012,0.11854786883445965,0.3468654265450333,0.74483625988691,True,0.004,2.4003136934666602e-08,0.05823758191736947,0.06773864088203295,hemisphere
2.1055595070412694,2.1706008098313205,A11,P_mid,19.667147615419257,9.06069302395018,True,0,4.433380837691874,0.09598974629831676,0.1155859790193324,0.3342090558502618,0.7262267061784655,True,0.008,6.605653524172084e-09,0.08895358839034911,0.10302590420628441,hemisphere
1.6719346515064593,1.5116327482974365,A12,P_mid,12.003188568985607,7.940545468140254,True,0,2.7953654789080256,0.04548675070350503,0.20886817728961485,0.6135780241667349,1.3123187579106501,True,0.004,2.649040275332082e-09,0.07574900817791771,0.015224493229092351,hemisphere
1.6719346515064593,1.4839714292015418,A12,P_mid,11.99149514232796,8.080677906838169,True,0,2.7953654789080256,0.07231893976126458,0.20560127062849973,0.6047469832097074,1.2917927833588638,True,0.008,3.932416892116208e-09,0.07812992537810245,0.06650795414442669,hemisphere
1.8020506022568505,1.4064266859412895,A13,P_mid,9.428119783300417,6.703598472315953,True,0,3.2473863730942774,0.06841671778777211,0.20993430782113623,0.6894725122772253,1.5874014259491325,True,0.004,1.1939490195123081e-08,0.13396932232961234,0.0028641132459318996,hemisphere
1.8020506022568505,1.5024106835425215,A13,P_mid,10.082062631994742,6.710590348187841,True,0,3.2473863730942774,0.02793265451618833,0.208796616335921,0.6861388719030062,1.5662272289630697,True,0.008,6.1950863276122314e-09,0.05020455264601028,0.00566075638636638,hemisphere
1.5272192229808164,1.3979814706968705,A14,P_mid,11.204544984312701,8.014802212455235,True,0,2.3323985550421282,0.039206592874887196,0.19982892712970526,0.7214631197408599,1.6557145274446887,True,0.004,1.1717686499920776e-08,0.07073270018308302,0.007680485566691371,hemisphere
1.5272192229808164,1.4003237670605952,A14,P_mid,11.258836795210222,8.040166895719786,True,0,2.3323985550421282,0.04106538347645944,0.198808479814162,0.7199901596943867,1.6326568955880618,True,0.008,7.444958061500473e-09,0.0626823282689203,0.019448438683998582,hemisphere
2.596615473854469,2.084379488731557,A00,P_high,5.420502647043826,2.60053539979059,True,0,6.742411919060467,0.13073689276594225,0.09210267755491745,0.97110551112718,1.1573972451725636,True,0.004,3.572754071756723e-10,0.12372570313874505,0.13774808239313943,saddle
2.596615473854469,1.9543039027770204,A00,P_high,5.447194437963247,2.787281154288701,True,0,6.742411919060467,0.050019534223403016,0.09140871767340542,0.9692932868602351,1.1486766815967284,True,0.008,3.6306255311174818e-09,0.09042201714457919,0.009617051302226847,saddle
1.2483492494669841,1.382990252767997,A01,P_high,3.4941094917656614,2.5264888778300123,True,0,1.5583758486447825,0.06935562795648462,0.115200039050017,0.835797636415232,1.4476474667173527,True,0.004,1.9268533166597046e-08,0.06467851691718048,0.07403273899578877,saddle
1.2483492494669841,1.2874094196731116,A01,P_high,3.494769942208891,2.714575401426109,True,0,1.5583758486447825,0.03519102644959681,0.11461427174804206,0.8318861093802729,1.440286492209161,True,0.008,1.209100116035533e-08,0.06484174871328376,0.005540304185909867,saddle
1.666123175757398,1.6368114011987338,A02,P_high,3.498846754209513,2.1375992076100525,True,0,2.7759664367959176,0.07262276595605982,0.11193882926287292,0.9134653043874853,1.4066658652723811,True,0.004,9.777743502012437e-09,0.07581534532982862,0.06943018658229103,saddle
1.666123175757398,1.5665737040206422,A02,P_high,3.72318128202053,2.3766397153641172,True,0,2.7759664367959176,0.0456216031196196,0.11129646616516536,0.906048544912025,1.3985936864886108,True,0.008,1.6532634636301502e-09,0.014938941368334445,0.07630426487090476,saddle
1.795468960950272,1.6637252910215843,A03,P_high,3.533431220470815,2.1238068805825314,True,0,3.2237087897358494,0.07056053312824401,0.11567742195931685,0.9044997377628432,1.4536464417611201,True,0.004,3.9653154891572395e-10,0.07544698340145549,0.06567408285503251,saddle
1.795468960950272,1.6509909496705126,A03,P_high,3.7515854628232335,2.2723234573587066,True,0,3.2237087897358494,0.04591494490240218,0.11510471227483472,0.897696497776497,1.4464495542362377,True,0.008,5.914050933003567e-09,0.020076356537309943,0.07175353326749441,saddle
1.3053979191978173,1.5073062763272516,A04,P_high,2.755166741375482,1.827874523344257,True,0,1.7040637274459913,0.07390712981239203,0.12472266366063492,0.8188031500618751,1.5673123861717295,True,0.004,2.996017062911749e-10,0.07047343152692792,0.07734082809785614,saddle
1.3053979191978173,1.4043350943626862,A04,P_high,2.75743272639735,1.963514788932,True,0,1.7040637274459913,0.005935497993598495,0.12430180509040789,0.815273162018023,1.562023717452,True,0.008,2.978995305644161e-09,0.006052737489820723,0.005818258497376266,saddle
